Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,87,6862.068965517241,34.48275862068966,43,40,48,39,3,0,556,199,95828,0,0,0,2,BENIGN
17,13701,9.926282753083717,0.21896211955331726,6850,6774880,8691,5010,3,28,54,45,225,0,0,0,0,BENIGN
6,35,483000.0,400.0,2,88,34,0,14,0,1460,1207,232773,0,0,0,3,BENIGN
6,19,5315.789473684211,157.89473684210526,9,144,18,1,3,0,101,33,3400,0,0,0,1,BENIGN
6,99,6030.30303030303,30.303030303030305,49,0,50,49,3,0,556,199,95828,0,0,0,2,BENIGN
6,232,27827.58620689655,68.96551724137932,15,689,81,0,16,0,1460,403,290112,0,1,0,11,BENIGN
6,1544,50454.01554404145,42.74611398963731,23,14281,872,0,66,0,1424,1180,250796,0,1,0,33,BENIGN
6,1261,5079.302141157811,12.688342585249801,84,47724,863,0,16,0,1424,400,293562,0,1,0,8,BENIGN
6,1469,39121.1708645337,49.012933968686184,20,4783,480,0,72,0,1440,798,453829,0,1,0,23,BENIGN
6,2589,427678.6404016995,311.31711085361144,3,3494,792,0,806,0,1460,1373,124245,0,0,0,53,BENIGN
6,1336,2235.0299401197603,13.47305389221557,78,23557,660,0,18,0,1391,165,124837,0,1,0,11,BENIGN
6,928,304250.0,235.99137931034483,4,776,321,0,219,0,1460,1289,190507,0,1,0,29,BENIGN
6,1655,2642.9003021148037,12.084592145015106,87,29880,644,0,20,0,1432,218,186124,0,1,0,16,BENIGN
6,3046,92924.49113591596,71.56927117531188,14,17198,1614,0,218,0,1460,1298,198697,0,1,0,21,BENIGN
6,204,24867.647058823528,58.8235294117647,18,710,79,0,12,0,1432,422,360008,0,1,0,7,BENIGN
6,185,26183.783783783783,64.86486486486487,16,393,57,0,12,0,1432,403,352960,0,1,0,7,BENIGN
6,1645,1221.884498480243,18.84498480243161,54,19368,667,0,31,0,218,64,6625,0,1,0,20,BENIGN
6,4017,1294.000497883993,3.7341299477221805,286,1025460,3804,0,15,0,1440,346,292475,0,1,0,9,BENIGN
6,5520,2346.376811594203,14.31159420289855,70,143403,3362,0,79,0,1440,163,71015,0,1,0,75,BENIGN
17,7119,18.541930046354825,0.42140750105351876,3559,4964400,5135,1984,3,28,52,44,192,0,0,0,0,BENIGN
17,10435,9.87062769525635,0.2874940105414471,5217,1200,5242,5193,3,33,35,34,1,0,0,0,0,BENIGN
17,10435,261.04456157163395,0.19166267369429804,10435,1,10435,10435,2,1359,1365,1362,18,0,0,0,0,BENIGN
17,5193,37.3579818987098,1.1554015020219526,1038,5387998,5191,0,6,31,35,32,3,0,0,0,0,BENIGN
6,197,781.725888324873,10.152284263959391,197,1,197,197,2,0,154,77,11858,0,0,0,1,BENIGN
17,10394,9.139888397152204,0.28862805464691166,5197,5408,5249,5145,3,31,32,31,0,0,0,0,0,BENIGN
17,10396,9.138130050019239,0.2885725278953444,5198,5202,5249,5147,3,31,33,31,1,0,0,0,0,BENIGN
6,9099,46.15891856247939,0.7693153093746565,1516,5508909,4949,0,7,0,102,60,1716,0,0,0,6,BENIGN
6,128,484007.8125,367.1875,2,194,62,0,47,0,1460,1318,178851,0,1,0,3,BENIGN
6,127,312566.92913385824,236.2204724409449,4,268,62,0,30,0,1460,1323,158716,0,1,0,2,BENIGN
17,5192,12.711864406779661,0.3852080123266564,5192,1,5192,5192,2,33,33,33,0,0,0,0,0,BENIGN
17,5146,13.60279828993393,0.388651379712398,5146,1,5146,5146,2,35,35,35,0,0,0,0,0,BENIGN
17,5193,13.479684190256114,0.38513383400731754,5193,1,5193,5193,2,35,35,35,0,0,0,0,0,BENIGN
17,12075,20.538302277432713,0.4140786749482402,3018,1433253,4423,1594,5,28,56,49,147,0,0,0,0,BENIGN
17,10374,9.157509157509157,0.2891844997108155,5187,7938,5250,5124,3,31,33,31,1,0,0,0,0,BENIGN
17,10374,265.27858106805473,0.192789666473877,10374,1,10374,10374,2,1371,1381,1376,50,0,0,0,0,BENIGN
17,5193,12.70941652224148,0.38513383400731754,5193,1,5193,5193,2,33,33,33,0,0,0,0,0,BENIGN
17,5146,12.048192771084338,0.388651379712398,5146,1,5146,5146,2,31,31,31,0,0,0,0,0,BENIGN
17,5124,12.880562060889929,0.39032006245121,5124,1,5124,5124,2,33,33,33,0,0,0,0,0,BENIGN
17,5196,12.702078521939955,0.3849114703618168,5196,1,5196,5196,2,33,33,33,0,0,0,0,0,BENIGN
6,195,24517.94871794872,46.15384615384615,24,857,81,0,9,0,1432,531,415286,0,1,0,4,BENIGN
17,5124,12.880562060889929,0.39032006245121,5124,1,5124,5124,2,33,33,33,0,0,0,0,0,BENIGN
17,5192,12.326656394453005,0.3852080123266564,5192,1,5192,5192,2,32,32,32,0,0,0,0,0,BENIGN
17,5193,11.939148854226843,0.38513383400731754,5193,1,5193,5193,2,31,31,31,0,0,0,0,0,BENIGN
6,79,53367.08860759494,126.58227848101266,8,100,21,0,10,0,1424,421,353951,0,1,0,4,BENIGN
6,149,27476.510067114094,67.11409395973155,16,863,91,0,10,0,1424,409,352805,0,1,0,4,BENIGN
6,183,23038.251366120217,54.6448087431694,20,1621,125,0,10,0,1424,421,353944,0,1,0,4,BENIGN
17,10379,16.09018209846806,0.4817419789960497,2594,8665032,5158,44,5,33,35,33,0,0,0,0,0,BENIGN
17,10377,9.540329575021683,0.28910089621277824,5188,2112,5221,5156,3,32,35,33,3,0,0,0,0,BENIGN
17,10378,9.346694931586047,0.28907303912121796,5189,2048,5221,5157,3,32,33,32,0,0,0,0,0,BENIGN
6,1362,119046.25550660794,97.65051395007342,10,3073,562,0,133,0,1400,1219,178834,0,1,0,118,BENIGN
6,601,8835.274542429284,16.638935108153078,66,22040,458,0,10,0,1400,531,301070,0,1,0,4,BENIGN
17,10407,397.1365427116364,0.28826751225136926,5203,1404,5230,5177,3,1371,1389,1377,97,0,0,0,0,BENIGN
6,2368,5941.722972972973,9.29054054054054,112,238457,2241,0,22,0,1440,639,466574,0,1,0,6,BENIGN
6,85,48505.882352941175,94.11764705882354,12,131,30,0,8,0,1440,515,396329,0,1,0,3,BENIGN
6,2340,1980.3418803418804,4.273504273504273,260,538061,2215,0,10,0,1440,463,334649,0,1,0,4,BENIGN
6,86,48151.16279069767,93.02325581395348,12,143,31,0,8,0,1440,517,396059,0,1,0,3,BENIGN
6,14918,32.846226035661616,0.40219868615095855,2983,44133976,14868,0,6,0,245,81,16001,0,1,0,2,BENIGN
6,7526,174.86048365665692,1.0629816635663034,1075,4434615,5709,47,8,0,540,164,56194,0,0,0,5,BENIGN
17,10416,396.98540706605223,0.2880184331797235,5208,8,5210,5206,3,1369,1389,1378,101,0,0,0,0,BENIGN
17,5182,12.350443844075647,0.38595137012736397,5182,1,5182,5182,2,32,32,32,0,0,0,0,0,BENIGN
17,5158,12.02016285381931,0.38774718883288095,5158,1,5158,5158,2,31,31,31,0,0,0,0,0,BENIGN
17,5193,11.939148854226843,0.38513383400731754,5193,1,5193,5193,2,31,31,31,0,0,0,0,0,BENIGN
17,5146,12.825495530509134,0.388651379712398,5146,1,5146,5146,2,33,33,33,0,0,0,0,0,BENIGN
17,5191,12.71431323444423,0.38528221922558276,5191,1,5191,5191,2,33,33,33,0,0,0,0,0,BENIGN
17,5146,12.825495530509134,0.388651379712398,5146,1,5146,5146,2,33,33,33,0,0,0,0,0,BENIGN
17,5182,12.73639521420301,0.38595137012736397,5182,1,5182,5182,2,33,33,33,0,0,0,0,0,BENIGN
17,5130,12.865497076023392,0.3898635477582846,5130,1,5130,5130,2,33,33,33,0,0,0,0,0,BENIGN
17,5125,25.75609756097561,0.7804878048780488,1708,8750084,5124,0,4,31,35,33,4,0,0,0,0,BENIGN
17,5127,12.873025160912814,0.39009167154281255,5127,1,5127,5127,2,33,33,33,0,0,0,0,0,BENIGN
6,7217,38.797284190106694,0.5542469170015242,2405,17360493,7217,0,4,38,102,70,1351,0,0,0,4,BENIGN
17,5125,24.975609756097562,0.7804878048780488,1708,8754354,5125,0,4,31,33,32,0,0,0,0,0,BENIGN
17,5130,11.695906432748538,0.3898635477582846,5130,1,5130,5130,2,30,30,30,0,0,0,0,0,BENIGN
17,5193,11.939148854226843,0.38513383400731754,5193,1,5193,5193,2,31,31,31,0,0,0,0,0,BENIGN
17,5193,12.70941652224148,0.38513383400731754,5193,1,5193,5193,2,33,33,33,0,0,0,0,0,BENIGN
17,5192,11.556240369799692,0.3852080123266564,5192,1,5192,5192,2,30,30,30,0,0,0,0,0,BENIGN
17,10416,9.600614439324117,0.2880184331797235,5208,2178,5241,5175,3,32,34,33,1,0,0,0,0,BENIGN
17,10417,9.791686666026687,0.28799078429490255,5208,2244,5242,5175,3,34,34,34,0,0,0,0,0,BENIGN
17,10418,264.7341140334037,0.1919754271453254,10418,1,10418,10418,2,1377,1381,1379,8,0,0,0,0,BENIGN
17,5147,12.045851952593743,0.38857586943850786,5147,1,5147,5147,2,31,31,31,0,0,0,0,0,BENIGN
17,5146,12.825495530509134,0.388651379712398,5146,1,5146,5146,2,33,33,33,0,0,0,0,0,BENIGN
17,5146,12.048192771084338,0.388651379712398,5146,1,5146,5146,2,31,31,31,0,0,0,0,0,BENIGN
